Date_Time,CO_sensor,RH
2004-09-17 05:00:00,755.0,59.1
2004-09-17 06:00:00,800.0,56.7
2004-09-17 07:00:00,1147.0,55.6
2004-09-17 08:00:00,1036.0,57.8
2004-09-17 09:00:00,926.0,53.1
2004-09-17 10:00:00,961.0,47.0
2004-09-17 11:00:00,951.0,41.6
2004-09-17 12:00:00,962.0,41.8
2004-09-17 13:00:00,1004.0,40.4
2004-09-17 14:00:00,893.0,42.8
2004-09-17 15:00:00,990.0,43.2
2004-09-17 16:00:00,1071.0,40.8
2004-09-17 17:00:00,1140.0,42.8
2004-09-17 18:00:00,1103.0,43.3
2004-09-17 19:00:00,1082.0,42.5
2004-09-17 20:00:00,991.0,42.2
2004-09-17 21:00:00,935.0,43.0
2004-09-17 22:00:00,908.0,42.7
2004-09-17 23:00:00,927.0,42.8
2004-09-18 00:00:00,936.0,43.5
2004-09-18 01:00:00,847.0,45.6
2004-09-18 02:00:00,812.0,44.5
2004-09-18 03:00:00,804.0,47.1
2004-09-18 04:00:00,793.0,45.9
2004-09-18 05:00:00,775.0,46.7
2004-09-18 06:00:00,835.0,47.8
2004-09-18 07:00:00,913.0,50.7
2004-09-18 08:00:00,903.0,49.7
2004-09-18 09:00:00,982.0,39.5
2004-09-18 10:00:00,925.0,34.8
2004-09-18 11:00:00,895.0,30.7
2004-09-18 12:00:00,930.0,28.1
2004-09-18 13:00:00,953.0,28.7
2004-09-18 14:00:00,885.0,29.2
2004-09-18 15:00:00,903.0,28.6
2004-09-18 16:00:00,927.0,26.8
2004-09-18 17:00:00,979.0,28.3
2004-09-18 18:00:00,1050.0,32.1
2004-09-18 19:00:00,1091.0,35.3
2004-09-18 20:00:00,1040.0,37.1
2004-09-18 21:00:00,997.0,40.6
2004-09-18 22:00:00,1042.0,43.4
2004-09-18 23:00:00,1191.0,47.9
2004-09-19 00:00:00,1149.0,50.5
2004-09-19 01:00:00,973.0,53.2
2004-09-19 02:00:00,940.0,56.6
2004-09-19 03:00:00,949.0,59.8
2004-09-19 04:00:00,830.0,59.5
2004-09-19 05:00:00,773.0,57.0
2004-09-19 06:00:00,811.0,60.8
2004-09-19 07:00:00,901.0,66.8
2004-09-19 08:00:00,969.0,60.0
2004-09-19 09:00:00,1027.0,48.0
2004-09-19 10:00:00,1094.0,35.7
2004-09-19 11:00:00,1083.0,28.5
2004-09-19 12:00:00,1098.0,24.7
2004-09-19 13:00:00,1059.0,28.6
2004-09-19 14:00:00,1021.0,28.5
2004-09-19 15:00:00,925.0,26.1
2004-09-19 16:00:00,1045.0,22.4
2004-09-19 17:00:00,1303.0,25.4
2004-09-19 18:00:00,1254.0,31.4
2004-09-19 19:00:00,1345.0,38.1
2004-09-19 20:00:00,1273.0,42.5
2004-09-19 21:00:00,1096.0,46.4
2004-09-19 22:00:00,1077.0,50.0
2004-09-19 23:00:00,1084.0,53.6
2004-09-20 00:00:00,980.0,53.8
2004-09-20 01:00:00,882.0,53.0
2004-09-20 02:00:00,851.0,57.6
2004-09-20 03:00:00,819.0,62.3
2004-09-20 04:00:00,804.0,63.5
2004-09-20 05:00:00,823.0,60.8
2004-09-20 06:00:00,903.0,63.5
2004-09-20 07:00:00,1310.0,65.6
2004-09-20 08:00:00,1436.0,60.6
2004-09-20 09:00:00,1479.0,49.7
2004-09-20 10:00:00,1285.0,41.9
2004-09-20 11:00:00,1262.0,34.0
2004-09-20 12:00:00,1225.0,30.8
2004-09-20 13:00:00,1162.0,30.2
2004-09-20 14:00:00,1103.0,29.3
2004-09-20 15:00:00,1120.0,27.4
2004-09-20 16:00:00,1169.0,23.2
2004-09-20 17:00:00,1386.0,23.0
2004-09-20 18:00:00,1426.0,29.2
2004-09-20 19:00:00,1476.0,32.4
2004-09-20 20:00:00,1167.0,31.7
2004-09-20 21:00:00,1032.0,33.7
2004-09-20 22:00:00,1034.0,38.1
2004-09-20 23:00:00,986.0,43.0
2004-09-21 00:00:00,908.0,44.7
2004-09-21 01:00:00,891.0,47.7
2004-09-21 02:00:00,843.0,49.8
2004-09-21 03:00:00,822.0,51.4
2004-09-21 04:00:00,814.0,55.9
2004-09-21 05:00:00,869.0,63.0
2004-09-21 06:00:00,1013.0,65.5
2004-09-21 07:00:00,1515.0,66.1
2004-09-21 08:00:00,1587.0,60.7
2004-09-21 09:00:00,1490.0,51.4
2004-09-21 10:00:00,1435.0,44.2
2004-09-21 11:00:00,1246.0,39.0
2004-09-21 12:00:00,1266.0,35.1
2004-09-21 13:00:00,1277.0,36.4
2004-09-21 14:00:00,1142.0,37.9
2004-09-21 15:00:00,1207.0,34.9
2004-09-21 16:00:00,1252.0,31.4
2004-09-21 17:00:00,1399.0,31.4
2004-09-21 18:00:00,1464.0,37.2
2004-09-21 19:00:00,1422.0,42.3
2004-09-21 20:00:00,1308.0,49.0
2004-09-21 21:00:00,1137.0,53.6
2004-09-21 22:00:00,1040.0,55.8
2004-09-21 23:00:00,1018.0,58.4
2004-09-22 00:00:00,962.0,56.3
2004-09-22 01:00:00,930.0,61.3
2004-09-22 02:00:00,812.0,54.0
2004-09-22 03:00:00,826.0,65.3
2004-09-22 04:00:00,878.0,70.8
2004-09-22 05:00:00,922.0,72.5
2004-09-22 06:00:00,1047.0,71.0
2004-09-22 07:00:00,1376.0,68.9
2004-09-22 08:00:00,1514.0,62.7
2004-09-22 09:00:00,1494.0,52.0
2004-09-22 10:00:00,1316.0,42.7
2004-09-22 11:00:00,1269.0,36.7
2004-09-22 12:00:00,1152.0,32.0
2004-09-22 13:00:00,1138.0,37.0
2004-09-22 14:00:00,1132.0,37.3
2004-09-22 15:00:00,1186.0,32.9
2004-09-22 16:00:00,1228.0,27.7
2004-09-22 17:00:00,1424.0,28.8
2004-09-22 18:00:00,1427.0,39.0
2004-09-22 19:00:00,1387.0,43.3
2004-09-22 20:00:00,1284.0,54.0
2004-09-22 21:00:00,1110.0,59.9
2004-09-22 22:00:00,1110.0,62.6
2004-09-22 23:00:00,1077.0,62.0
2004-09-23 00:00:00,1037.0,64.9
2004-09-23 01:00:00,1002.0,68.5
2004-09-23 02:00:00,865.0,63.0
2004-09-23 03:00:00,824.0,59.9
2004-09-23 04:00:00,824.0,63.8
2004-09-23 05:00:00,847.0,57.5
2004-09-23 06:00:00,961.0,63.2
2004-09-23 07:00:00,1336.0,63.5
2004-09-23 08:00:00,1251.0,54.4
2004-09-23 09:00:00,1290.0,50.8
2004-09-23 10:00:00,1215.0,48.1
2004-09-23 11:00:00,1248.0,47.3
2004-09-23 12:00:00,1233.0,39.5
2004-09-23 13:00:00,1229.0,39.6
2004-09-23 14:00:00,1206.0,38.0
2004-09-23 15:00:00,1215.0,37.2
2004-09-23 16:00:00,1330.0,34.9
2004-09-23 17:00:00,1446.0,34.8
2004-09-23 18:00:00,1446.0,40.5
2004-09-23 19:00:00,1421.0,45.9
2004-09-23 20:00:00,1247.0,48.7
2004-09-23 21:00:00,1168.0,50.5
2004-09-23 22:00:00,1111.0,50.7
2004-09-23 23:00:00,1071.0,53.7
2004-09-24 00:00:00,969.0,53.7
2004-09-24 01:00:00,942.0,57.9
2004-09-24 02:00:00,923.0,55.8
2004-09-24 03:00:00,813.0,53.8
2004-09-24 04:00:00,851.0,59.9
2004-09-24 05:00:00,868.0,63.0
2004-09-24 06:00:00,1062.0,62.2
2004-09-24 07:00:00,1418.0,61.6
2004-09-24 08:00:00,1600.0,60.2
2004-09-24 09:00:00,1583.0,56.4
2004-09-24 10:00:00,1338.0,49.5
2004-09-24 11:00:00,1285.0,44.3
2004-09-24 12:00:00,1376.0,46.0
2004-09-24 13:00:00,1467.0,48.7
2004-09-24 14:00:00,1442.0,48.3
2004-09-24 15:00:00,1358.0,47.8
2004-09-24 16:00:00,1222.0,49.2
2004-09-24 17:00:00,1134.0,75.4
2004-09-24 18:00:00,1120.0,73.9
2004-09-24 19:00:00,1103.0,75.7
2004-09-24 20:00:00,985.0,76.6
2004-09-24 21:00:00,795.0,75.4
2004-09-24 22:00:00,787.0,60.5
2004-09-24 23:00:00,839.0,50.9
2004-09-25 00:00:00,835.0,50.0
2004-09-25 01:00:00,837.0,53.6
2004-09-25 02:00:00,761.0,53.9
2004-09-25 03:00:00,718.0,52.4
2004-09-25 04:00:00,724.0,53.1
2004-09-25 05:00:00,718.0,53.7
2004-09-25 06:00:00,744.0,53.3
2004-09-25 07:00:00,782.0,52.7
2004-09-25 08:00:00,798.0,51.1
2004-09-25 09:00:00,867.0,47.7
2004-09-25 10:00:00,862.0,41.9
2004-09-25 11:00:00,915.0,37.0
2004-09-25 12:00:00,857.0,34.8
2004-09-25 13:00:00,837.0,31.2
2004-09-25 14:00:00,805.0,31.1
2004-09-25 15:00:00,781.0,28.6
2004-09-25 16:00:00,815.0,24.8
2004-09-25 17:00:00,877.0,27.7
2004-09-25 18:00:00,926.0,30.3
2004-09-25 19:00:00,987.0,33.0
2004-09-25 20:00:00,1004.0,32.3
2004-09-25 21:00:00,897.0,33.2
2004-09-25 22:00:00,1002.0,36.5
2004-09-25 23:00:00,1126.0,39.9
2004-09-26 00:00:00,1067.0,43.0
2004-09-26 01:00:00,1063.0,52.2
2004-09-26 02:00:00,915.0,51.9
2004-09-26 03:00:00,906.0,59.4
2004-09-26 04:00:00,844.0,59.9
2004-09-26 05:00:00,816.0,63.2
2004-09-26 06:00:00,768.0,57.6
2004-09-26 07:00:00,835.0,63.2
2004-09-26 08:00:00,944.0,56.4
2004-09-26 09:00:00,810.0,38.6
2004-09-26 10:00:00,819.0,33.4
2004-09-26 11:00:00,844.0,32.2
2004-09-26 12:00:00,846.0,30.2
2004-09-26 13:00:00,842.0,30.4
2004-09-26 14:00:00,840.0,30.5
2004-09-26 15:00:00,815.0,29.5
2004-09-26 16:00:00,838.0,27.1
2004-09-26 17:00:00,992.0,27.0
2004-09-26 18:00:00,990.0,31.4
2004-09-26 19:00:00,1066.0,35.5
2004-09-26 20:00:00,971.0,36.3
2004-09-26 21:00:00,963.0,39.7
2004-09-26 22:00:00,1010.0,42.7
2004-09-26 23:00:00,1054.0,47.6
2004-09-27 00:00:00,998.0,51.3
2004-09-27 01:00:00,919.0,55.2
2004-09-27 02:00:00,884.0,58.9
2004-09-27 03:00:00,803.0,61.0
2004-09-27 04:00:00,820.0,62.6
2004-09-27 05:00:00,894.0,61.7
2004-09-27 06:00:00,988.0,60.3
2004-09-27 07:00:00,1372.0,57.7
2004-09-27 08:00:00,1209.0,50.3
2004-09-27 09:00:00,951.0,40.2
2004-09-27 10:00:00,992.0,33.6
2004-09-27 11:00:00,964.0,29.6
2004-09-27 12:00:00,917.0,30.7
2004-09-27 13:00:00,937.0,29.5
2004-09-27 14:00:00,961.0,27.0
2004-09-27 15:00:00,969.0,28.3
2004-09-27 16:00:00,1020.0,27.2
2004-09-27 17:00:00,1107.0,25.8
2004-09-27 18:00:00,1119.0,29.2
2004-09-27 19:00:00,1173.0,32.5
2004-09-27 20:00:00,1097.0,36.8
2004-09-27 21:00:00,1018.0,39.9
2004-09-27 22:00:00,932.0,42.8
2004-09-27 23:00:00,897.0,46.6
2004-09-28 00:00:00,840.0,46.8
2004-09-28 01:00:00,802.0,51.9
2004-09-28 02:00:00,765.0,52.8
2004-09-28 03:00:00,741.0,54.5
2004-09-28 04:00:00,748.0,59.8
2004-09-28 05:00:00,791.0,62.7
2004-09-28 06:00:00,875.0,62.6
2004-09-28 07:00:00,1085.0,58.2
2004-09-28 08:00:00,1268.0,55.7
2004-09-28 09:00:00,1236.0,45.7
2004-09-28 10:00:00,1274.0,37.2
2004-09-28 11:00:00,1250.0,29.8
2004-09-28 12:00:00,1224.0,26.4
2004-09-28 13:00:00,1220.0,26.8
2004-09-28 14:00:00,1166.0,24.8
2004-09-28 15:00:00,1050.0,24.4
2004-09-28 16:00:00,1174.0,21.3
2004-09-28 17:00:00,1323.0,23.3
2004-09-28 18:00:00,1432.0,27.9
2004-09-28 19:00:00,1479.0,33.6
2004-09-28 20:00:00,1309.0,45.8
2004-09-28 21:00:00,1089.0,48.6
2004-09-28 22:00:00,1009.0,47.7
2004-09-28 23:00:00,930.0,49.1
2004-09-29 00:00:00,929.0,53.9
2004-09-29 01:00:00,872.0,56.8
2004-09-29 02:00:00,790.0,53.4
2004-09-29 03:00:00,793.0,58.8
2004-09-29 04:00:00,789.0,62.1
2004-09-29 05:00:00,769.0,52.5
2004-09-29 06:00:00,852.0,58.3
2004-09-29 07:00:00,1100.0,59.2
2004-09-29 08:00:00,1326.0,59.0
2004-09-29 09:00:00,1433.0,47.8
2004-09-29 10:00:00,1310.0,38.8
2004-09-29 11:00:00,1304.0,33.3
2004-09-29 12:00:00,1286.0,30.4
2004-09-29 13:00:00,1217.0,34.8
2004-09-29 14:00:00,1104.0,28.5
2004-09-29 15:00:00,1143.0,25.1
2004-09-29 16:00:00,1205.0,23.2
2004-09-29 17:00:00,1276.0,26.3
2004-09-29 18:00:00,1440.0,33.0
2004-09-29 19:00:00,1467.0,36.9
2004-09-29 20:00:00,1339.0,43.3
2004-09-29 21:00:00,1108.0,44.8
2004-09-29 22:00:00,1116.0,49.3
2004-09-29 23:00:00,981.0,47.8
2004-09-30 00:00:00,947.0,50.3
2004-09-30 01:00:00,939.0,53.1
2004-09-30 02:00:00,862.0,56.1
2004-09-30 03:00:00,827.0,50.3
2004-09-30 04:00:00,879.0,59.6
2004-09-30 05:00:00,911.0,57.1
2004-09-30 06:00:00,1051.0,57.6
2004-09-30 07:00:00,1496.0,57.0
2004-09-30 08:00:00,1610.0,55.9
2004-09-30 09:00:00,1428.0,57.2
2004-09-30 10:00:00,1459.0,53.0
2004-09-30 11:00:00,1486.0,50.1
2004-09-30 12:00:00,1158.0,42.8
2004-09-30 13:00:00,1200.0,44.1
2004-09-30 14:00:00,1290.0,43.4
2004-09-30 15:00:00,1366.0,42.6
2004-09-30 16:00:00,1505.0,44.8
2004-09-30 17:00:00,1728.0,47.9
2004-09-30 18:00:00,1673.0,50.0
2004-09-30 19:00:00,1636.0,54.4
2004-09-30 20:00:00,1468.0,59.5
2004-09-30 21:00:00,1180.0,61.3
2004-09-30 22:00:00,1138.0,61.3
2004-09-30 23:00:00,1192.0,64.7
2004-10-01 00:00:00,1176.0,66.4
2004-10-01 01:00:00,1137.0,69.3
2004-10-01 02:00:00,1035.0,70.8
2004-10-01 03:00:00,943.0,65.8
2004-10-01 04:00:00,904.0,67.2
2004-10-01 05:00:00,966.0,70.3
2004-10-01 06:00:00,1124.0,71.8
2004-10-01 07:00:00,1348.0,66.3
2004-10-01 08:00:00,1499.0,64.3
2004-10-01 09:00:00,1427.0,59.3
2004-10-01 10:00:00,1473.0,56.6
2004-10-01 11:00:00,1440.0,54.7
2004-10-01 12:00:00,1474.0,56.2
2004-10-01 13:00:00,1485.0,54.4
2004-10-01 15:00:00,1306.0,47.4
2004-10-01 16:00:00,1464.0,45.4
2004-10-01 17:00:00,1629.0,46.9
2004-10-01 18:00:00,1629.0,49.6
2004-10-01 19:00:00,1707.0,54.3
2004-10-01 20:00:00,1424.0,58.1
2004-10-01 21:00:00,1297.0,63.2
2004-10-01 22:00:00,1214.0,63.0
2004-10-01 23:00:00,1160.0,64.1
2004-10-02 00:00:00,1232.0,64.0
2004-10-02 01:00:00,1134.0,63.4
2004-10-02 02:00:00,1071.0,64.4
2004-10-02 03:00:00,968.0,61.0
2004-10-02 04:00:00,994.0,64.0
2004-10-02 05:00:00,1046.0,65.3
2004-10-02 06:00:00,1066.0,65.9
2004-10-02 07:00:00,1277.0,65.6
2004-10-02 08:00:00,1290.0,62.8
2004-10-02 09:00:00,1268.0,57.5
2004-10-02 10:00:00,1243.0,51.9
2004-10-02 11:00:00,1300.0,48.9
2004-10-02 12:00:00,1278.0,47.8
2004-10-02 13:00:00,1249.0,49.2
2004-10-02 14:00:00,1145.0,49.6
2004-10-02 15:00:00,1199.0,48.8
2004-10-02 16:00:00,1236.0,45.9
2004-10-02 17:00:00,1289.0,48.9
2004-10-02 18:00:00,1299.0,52.5
2004-10-02 19:00:00,1506.0,54.6
2004-10-02 20:00:00,1432.0,57.9
2004-10-02 21:00:00,1193.0,61.1
2004-10-02 22:00:00,1188.0,65.6
2004-10-02 23:00:00,1162.0,60.8
2004-10-03 00:00:00,1106.0,62.8
2004-10-03 01:00:00,1037.0,63.2
2004-10-03 02:00:00,982.0,61.5
2004-10-03 03:00:00,944.0,64.6
2004-10-03 04:00:00,929.0,64.4
2004-10-03 05:00:00,906.0,65.3
2004-10-03 06:00:00,907.0,66.0
2004-10-03 07:00:00,1013.0,66.4
2004-10-03 08:00:00,1055.0,64.1
2004-10-03 09:00:00,1138.0,60.8
2004-10-03 10:00:00,1250.0,54.5
2004-10-03 11:00:00,1165.0,46.6
2004-10-03 12:00:00,1229.0,43.7
2004-10-03 13:00:00,1168.0,41.8
2004-10-03 14:00:00,1092.0,42.8
2004-10-03 15:00:00,1109.0,43.3
2004-10-03 16:00:00,1133.0,44.4
2004-10-03 17:00:00,1192.0,44.4
2004-10-03 18:00:00,1298.0,51.9
2004-10-03 19:00:00,1524.0,55.6
2004-10-03 20:00:00,1540.0,59.6
2004-10-03 21:00:00,1190.0,61.4
2004-10-03 22:00:00,1092.0,59.8
2004-10-03 23:00:00,1079.0,64.9
2004-10-04 00:00:00,995.0,66.9
2004-10-04 01:00:00,960.0,71.6
2004-10-04 02:00:00,890.0,68.6
2004-10-04 03:00:00,860.0,72.3
2004-10-04 04:00:00,860.0,73.9
2004-10-04 05:00:00,883.0,70.3
2004-10-04 06:00:00,929.0,71.8
2004-10-04 07:00:00,1100.0,67.5
2004-10-04 08:00:00,1257.0,67.0
2004-10-04 09:00:00,1402.0,61.7
2004-10-04 10:00:00,1376.0,52.6
2004-10-04 11:00:00,1374.0,49.0
2004-10-04 12:00:00,1381.0,44.7
2004-10-04 13:00:00,1282.0,44.5
2004-10-04 14:00:00,1188.0,40.2
2004-10-04 15:00:00,1227.0,39.8
2004-10-04 16:00:00,1364.0,36.3
2004-10-04 17:00:00,1531.0,37.5
2004-10-04 18:00:00,1694.0,43.9
2004-10-04 19:00:00,1723.0,49.6
2004-10-04 20:00:00,1356.0,53.0
2004-10-04 21:00:00,1084.0,55.1
2004-10-04 22:00:00,1039.0,59.3
2004-10-04 23:00:00,1011.0,60.9
2004-10-05 00:00:00,968.0,63.1
2004-10-05 01:00:00,867.0,63.4
2004-10-05 02:00:00,820.0,58.8
2004-10-05 03:00:00,826.0,69.8
2004-10-05 04:00:00,835.0,65.3
2004-10-05 05:00:00,887.0,69.5
2004-10-05 06:00:00,990.0,69.7
2004-10-05 07:00:00,1511.0,70.1
2004-10-05 08:00:00,1352.0,65.5
2004-10-05 09:00:00,1337.0,58.5
2004-10-05 10:00:00,1435.0,48.7
2004-10-05 11:00:00,1377.0,43.8
2004-10-05 12:00:00,1562.0,37.3
2004-10-05 13:00:00,1358.0,38.0
2004-10-05 14:00:00,1301.0,37.6
2004-10-05 15:00:00,1255.0,37.3
2004-10-05 16:00:00,1410.0,31.8
2004-10-05 17:00:00,1578.0,33.1
2004-10-05 18:00:00,1700.0,40.2
2004-10-05 19:00:00,1778.0,47.5
2004-10-05 20:00:00,1539.0,57.2
2004-10-05 21:00:00,1409.0,60.8
2004-10-05 22:00:00,1231.0,59.9
2004-10-05 23:00:00,1092.0,58.3
2004-10-06 00:00:00,1036.0,60.2
2004-10-06 01:00:00,984.0,61.4
2004-10-06 02:00:00,950.0,68.4
2004-10-06 03:00:00,889.0,65.1
2004-10-06 04:00:00,865.0,62.9
2004-10-06 05:00:00,917.0,68.5
2004-10-06 06:00:00,997.0,68.5
2004-10-06 07:00:00,1433.0,70.5
2004-10-06 08:00:00,1516.0,67.8
2004-10-06 09:00:00,1528.0,61.2
2004-10-06 10:00:00,1347.0,55.6
2004-10-06 11:00:00,1392.0,46.4
2004-10-06 12:00:00,1359.0,44.6
2004-10-06 13:00:00,1391.0,46.4
2004-10-06 14:00:00,1335.0,46.0
2004-10-06 15:00:00,1402.0,43.9
2004-10-06 16:00:00,1406.0,36.7
2004-10-06 17:00:00,1527.0,37.3
2004-10-06 18:00:00,1559.0,44.1
2004-10-06 19:00:00,1840.0,49.5
2004-10-06 20:00:00,1666.0,54.4
2004-10-06 21:00:00,1336.0,57.9
2004-10-06 22:00:00,1189.0,55.8
2004-10-06 23:00:00,1226.0,62.4
2004-10-07 00:00:00,1171.0,64.2
2004-10-07 01:00:00,1002.0,60.6
2004-10-07 02:00:00,950.0,66.3
2004-10-07 03:00:00,930.0,62.2
2004-10-07 04:00:00,924.0,66.1
2004-10-07 05:00:00,994.0,67.1
2004-10-07 06:00:00,1089.0,64.4
2004-10-07 07:00:00,1468.0,66.4
2004-10-07 08:00:00,1696.0,62.4
2004-10-07 09:00:00,1479.0,57.0
2004-10-07 10:00:00,1425.0,53.4
2004-10-07 11:00:00,1279.0,48.2
2004-10-07 12:00:00,1319.0,40.9
2004-10-07 13:00:00,1329.0,44.2
2004-10-07 14:00:00,1327.0,41.8
2004-10-07 15:00:00,1282.0,40.7
2004-10-07 16:00:00,1342.0,37.6
2004-10-07 17:00:00,1623.0,38.5
2004-10-07 18:00:00,1576.0,45.8
2004-10-07 19:00:00,1747.0,50.6
2004-10-07 20:00:00,1757.0,54.7
2004-10-07 21:00:00,1331.0,57.1
2004-10-07 22:00:00,1182.0,58.2
2004-10-07 23:00:00,1162.0,61.3
2004-10-08 00:00:00,1147.0,62.0
2004-10-08 01:00:00,1040.0,62.5
2004-10-08 02:00:00,920.0,62.1
2004-10-08 03:00:00,931.0,68.5
2004-10-08 04:00:00,954.0,70.3
2004-10-08 05:00:00,981.0,70.1
2004-10-08 06:00:00,1147.0,70.0
2004-10-08 07:00:00,1606.0,66.5
2004-10-08 08:00:00,1490.0,66.9
2004-10-08 09:00:00,1473.0,61.1
2004-10-08 10:00:00,1582.0,54.7
2004-10-08 11:00:00,1468.0,52.5
2004-10-08 12:00:00,1413.0,45.8
2004-10-08 13:00:00,1400.0,39.2
2004-10-08 14:00:00,1361.0,39.6
2004-10-08 15:00:00,1389.0,38.4
2004-10-08 16:00:00,1305.0,39.4
2004-10-08 17:00:00,1354.0,39.8
2004-10-08 18:00:00,1352.0,45.9
2004-10-08 19:00:00,1472.0,49.5
2004-10-08 20:00:00,1412.0,50.9
2004-10-08 21:00:00,1221.0,52.2
2004-10-08 22:00:00,1230.0,54.4
2004-10-08 23:00:00,1247.0,56.1
2004-10-09 00:00:00,1217.0,60.6
2004-10-09 01:00:00,1158.0,61.5
2004-10-09 02:00:00,1150.0,64.5
2004-10-09 03:00:00,1061.0,64.4
2004-10-09 04:00:00,1062.0,63.9
2004-10-09 05:00:00,1157.0,66.7
2004-10-09 06:00:00,1167.0,67.5
2004-10-09 07:00:00,1403.0,66.3
2004-10-09 08:00:00,1453.0,63.7
2004-10-09 09:00:00,1455.0,56.0
2004-10-09 10:00:00,1512.0,48.2
2004-10-09 11:00:00,1331.0,42.4
2004-10-09 12:00:00,1472.0,45.3
2004-10-09 13:00:00,1430.0,43.9
2004-10-09 14:00:00,1264.0,44.3
2004-10-09 15:00:00,1378.0,42.3
2004-10-09 16:00:00,1377.0,42.9
2004-10-09 17:00:00,1527.0,45.1
2004-10-09 18:00:00,1573.0,51.2
2004-10-09 19:00:00,1674.0,52.7
2004-10-09 20:00:00,1455.0,51.7
2004-10-09 21:00:00,1242.0,56.4
2004-10-09 22:00:00,1181.0,56.0
2004-10-09 23:00:00,1468.0,57.5
2004-10-10 00:00:00,1520.0,56.9
2004-10-10 01:00:00,1203.0,59.2
2004-10-10 02:00:00,1096.0,60.2
2004-10-10 03:00:00,991.0,61.3
2004-10-10 04:00:00,941.0,64.0
2004-10-10 05:00:00,952.0,65.6
2004-10-10 06:00:00,1082.0,69.1
2004-10-10 07:00:00,1095.0,68.2
2004-10-10 08:00:00,1049.0,65.2
2004-10-10 09:00:00,1055.0,59.0
2004-10-10 10:00:00,1074.0,61.6
2004-10-10 11:00:00,1229.0,59.6
2004-10-10 12:00:00,1228.0,58.8
2004-10-10 13:00:00,1107.0,76.8
2004-10-10 14:00:00,1031.0,78.0
2004-10-10 15:00:00,1155.0,80.5
2004-10-10 16:00:00,1131.0,79.1
2004-10-10 17:00:00,1143.0,73.1
2004-10-10 18:00:00,1145.0,68.6
2004-10-10 19:00:00,1169.0,68.3
2004-10-10 20:00:00,1105.0,67.7
2004-10-10 21:00:00,1049.0,68.6
2004-10-10 22:00:00,1069.0,68.1
2004-10-10 23:00:00,1073.0,68.4
2004-10-11 00:00:00,1039.0,70.5
2004-10-11 01:00:00,1021.0,67.9
2004-10-11 02:00:00,825.0,70.4
2004-10-11 03:00:00,828.0,73.8
2004-10-11 04:00:00,847.0,77.7
2004-10-11 05:00:00,903.0,76.9
2004-10-11 06:00:00,1041.0,74.9
2004-10-11 07:00:00,1314.0,70.3
2004-10-11 08:00:00,1326.0,66.6
2004-10-11 09:00:00,1464.0,68.9
2004-10-11 10:00:00,1313.0,73.4
2004-10-11 11:00:00,1202.0,69.6
2004-10-11 12:00:00,1225.0,64.0
2004-10-11 13:00:00,1257.0,67.4
2004-10-11 14:00:00,1271.0,68.9
2004-10-11 15:00:00,1179.0,57.6
2004-10-11 16:00:00,1278.0,52.0
2004-10-11 17:00:00,1435.0,59.1
2004-10-11 18:00:00,1326.0,61.4
2004-10-11 19:00:00,1324.0,64.2
2004-10-11 20:00:00,1206.0,65.1
2004-10-11 21:00:00,1052.0,63.3
2004-10-11 22:00:00,1057.0,66.1
2004-10-11 23:00:00,952.0,60.9
2004-10-12 00:00:00,911.0,60.7
2004-10-12 01:00:00,898.0,65.2
2004-10-12 02:00:00,809.0,65.1
2004-10-12 03:00:00,823.0,66.9
2004-10-12 04:00:00,814.0,67.5
2004-10-12 05:00:00,857.0,66.7
2004-10-12 06:00:00,935.0,60.6
2004-10-12 07:00:00,1159.0,60.8
2004-10-12 08:00:00,1102.0,57.8
2004-10-12 09:00:00,979.0,56.4
2004-10-12 10:00:00,998.0,55.9
2004-10-12 11:00:00,962.0,49.1
2004-10-12 12:00:00,985.0,45.8
2004-10-12 13:00:00,1043.0,46.0
2004-10-12 14:00:00,929.0,50.6
2004-10-12 15:00:00,946.0,51.6
2004-10-12 16:00:00,955.0,52.6
2004-10-12 17:00:00,1004.0,54.2
2004-10-12 18:00:00,1037.0,56.2
2004-10-12 19:00:00,1066.0,54.1
2004-10-12 20:00:00,890.0,57.7
2004-10-12 21:00:00,843.0,57.1
2004-10-12 22:00:00,834.0,55.9
2004-10-12 23:00:00,809.0,58.4
2004-10-13 00:00:00,786.0,57.9
2004-10-13 01:00:00,747.0,57.6
2004-10-13 02:00:00,723.0,57.1
2004-10-13 03:00:00,704.0,57.6
2004-10-13 04:00:00,709.0,57.4
2004-10-13 05:00:00,726.0,58.4
2004-10-13 06:00:00,798.0,57.4
2004-10-13 07:00:00,925.0,58.1
2004-10-13 08:00:00,906.0,58.3
2004-10-13 09:00:00,896.0,53.2
2004-10-13 10:00:00,882.0,49.9
2004-10-13 11:00:00,948.0,47.6
2004-10-13 12:00:00,945.0,46.1
2004-10-13 13:00:00,942.0,46.5
2004-10-13 14:00:00,943.0,48.3
2004-10-13 15:00:00,894.0,52.6
2004-10-13 16:00:00,984.0,58.7
2004-10-13 17:00:00,1044.0,55.9
2004-10-13 18:00:00,981.0,56.3
2004-10-13 19:00:00,1021.0,57.8
2004-10-13 20:00:00,943.0,57.3
2004-10-13 21:00:00,863.0,57.1
2004-10-13 22:00:00,847.0,55.5
2004-10-13 23:00:00,859.0,55.4
2004-10-14 00:00:00,861.0,56.9
2004-10-14 01:00:00,786.0,56.4
2004-10-14 02:00:00,740.0,56.4
2004-10-14 03:00:00,730.0,54.7
